prix,adresse,marque,dim_ecr,ram,stockage,etat
350000,Hlm grand-yoff,Google,6.0,8,128,Neuf
615000,Plateau,iPhone,6.0,6,128,Neuf
455000,Plateau,Samsung,6.0,8,256,Neuf
500000,Saly,iPhone,6.0,12,128,Neuf
560000,Saly,iPhone,6.0,12,128,Neuf
375000,Plateau,Xiaomi,6.0,12,128,Neuf
310000,Colobane,Samsung,6.0,12,256,Neuf
430000,Colobane,Samsung,6.0,12,256,Neuf
180000,Médina,iPhone,6.0,12,128,Neuf
310000,Fass,Samsung,6.0,12,256,Neuf
429900,Fass,Samsung,6.0,12,256,Neuf
185000,Médina,Samsung,6.0,8,128,Neuf
350000,Médina,iPhone,6.0,12,128,Neuf
130000,Parcelles Assainies,Xiaomi,6.0,8,256,Neuf
520000,Médina,iPhone,6.0,12,128,Neuf
500000,Castor,iPhone,6.0,12,128,Venant
140000,Castor,iPhone,6.0,4,64,Venant
115000,Castor,iPhone,6.0,3,64,Venant
160000,Médina,iPhone,6.0,12,128,Venant
210000,Colobane,iPhone,6.0,12,256,Venant
124900,Colobane,iPhone,6.0,12,128,Venant
85000,Colobane,Samsung,6.0,6,64,Venant
190000,Colobane,Samsung,6.0,8,128,Venant
160000,Médina,Samsung,6.0,8,128,Venant
320000,Keur ndiaye lô,iPhone,6.0,12,128,Venant
370000,Keur ndiaye lô,iPhone,6.0,12,128,Venant
340000,Keur ndiaye lô,iPhone,6.0,12,128,Venant
280000,Keur ndiaye lô,iPhone,6.0,12,128,Venant
480000,Pikine,Google,6.0,12,512,Venant
480000,Guediawaye,Samsung,6.0,12,512,Venant
550000,Guediawaye,Samsung,6.0,12,1000,Venant
340000,Plateau,Samsung,6.0,8,128,Venant
115000,Ouest foire,iPhone,8.0,3,64,Venant
100000,Colobane,Samsung,6.0,6,128,Venant
99900,Fass,Sharp,6.0,12,128,Venant
99900,Fass,Samsung,6.0,6,256,Venant
49900,Fass,Huawei,6.0,3,64,Venant
59900,Fass,Huawei,6.0,6,128,Venant
115000,Médina,iPhone,6.0,12,64,Venant
175000,Médina,Samsung,6.0,12,128,Venant
150000,Médina,iPhone,6.0,12,64,Venant
345000,Médina,iPhone,6.0,12,256,Venant
120000,Colobane,LG,6.0,8,128,Venant
225000,Médina,iPhone,6.0,12,64,Venant
195000,Médina,iPhone,6.0,12,64,Venant
190000,Colobane,Google,6.0,8,128,Venant
550000,Plateau,Samsung,7.0,12,256,Venant
440000,Almadies,Samsung,6.0,12,256,Venant
89900,Colobane,Samsung,6.0,6,128,Venant
155000,Plateau,Samsung,6.0,12,128,Venant
950000,Médina,iPhone,6.0,12,1000,Venant
650000,Médina,Samsung,6.0,12,512,Venant
330000,Plateau,iPhone,6.0,6,128,Venant
85000,Fass,Oppo,6.0,12,256,Venant
330000,Liberte 6 extension,Samsung,6.0,8,256,Venant
70000,Sicap foire,Xiaomi,6.0,6,128,Venant
55000,Sicap foire,Samsung,6.0,4,128,Venant
40000,Sicap foire,Xiaomi,6.0,8,128,Venant
115000,Colobane,Samsung,6.0,6,128,Venant
90000,Sicap foire,Samsung,6.0,8,256,Venant
60000,Sicap foire,Xiaomi,6.0,12,256,Venant
65000,Sicap foire,Samsung,6.0,4,128,Venant
270000,Sicap foire,Xiaomi,6.0,12,512,Venant
80000,Sicap foire,Samsung,6.0,8,128,Venant
65000,Sicap foire,Samsung,6.0,4,128,Venant
30000,Sicap foire,Samsung,6.0,2,32,Venant
205000,Fass,iPhone,6.0,12,128,Venant
45000,Sicap foire,Honor,6.0,4,64,Venant
330000,Sicap foire,Samsung,6.0,8,512,Venant
60000,Sicap foire,Samsung,6.0,4,128,Venant
130000,Pikine,Samsung,6.0,6,128,Venant
70000,Sicap foire,Samsung,6.0,4,128,Venant
75000,Sicap foire,Samsung,6.0,6,128,Venant
94900,Colobane,iPhone,6.0,12,64,Venant
260000,Colobane,iPhone,6.0,12,256,Venant
429900,Fass,iPhone,6.0,12,256,Venant
34900,Colobane,Samsung,6.0,12,16,Venant
390000,Fass,iPhone,6.0,12,128,Venant
215000,Colobane,iPhone,6.0,12,128,Venant
320000,Yoff,Samsung,10.0,12,256,Venant
620000,Yoff,Samsung,10.0,12,256,Venant
150000,Sicap Liberté,iPhone,6.0,4,64,Venant
275000,Sicap Liberté,iPhone,6.0,4,128,Venant
120000,Sicap Liberté,iPhone,5.0,3,64,Venant
29900,Colobane,Autres,6.0,4,64,Venant
79900,Colobane,iPhone,6.0,3,128,Venant
100000,Colobane,Sharp,6.0,12,128,Venant
164900,Colobane,Samsung,6.0,12,256,Venant
330000,Sicap Liberté,iPad,12.0,5,512,Venant
90000,Colobane,Samsung,6.0,6,64,Venant
170000,Plateau,Google,6.0,8,128,Venant
165000,Plateau,iPhone,6.0,4,64,Venant
750000,Yoff,Google,10.0,12,256,Venant
619993,Point-e,iPhone,6.0,12,128,Venant
165000,Fass,iPhone,6.0,12,128,Venant
79900,Fass,iPhone,6.0,12,128,Venant
134900,Fass,iPhone,6.0,12,128,Venant
164900,Fass,Samsung,6.0,12,256,Venant
250000,Fass,iPhone,6.0,12,256,Venant
150000,Yoff,iPhone,5.0,6,64,Venant
130000,Colobane,Samsung,6.0,12,128,Venant
140000,Médina,iPhone,6.0,4,64,Venant
160000,Colobane,Samsung,6.0,12,256,Venant
370000,Yoff,iPhone,10.0,8,128,Venant
410000,Yoff,iPhone,10.0,8,256,Venant
170000,Plateau,Samsung,6.0,8,256,Venant
75000,Colobane,Xiaomi,6.0,6,128,Venant
185000,Colobane,Google,6.0,12,128,Venant
90000,Colobane,Samsung,6.0,12,64,Venant
380000,Yoff,Samsung,10.0,12,256,Venant
225000,Pikine,Oppo,6.0,12,256,Venant
265000,Médina,iPhone,6.0,12,128,Venant
560000,Médina,iPhone,6.0,12,128,Venant
190000,Parcelles Assainies,iPhone,6.0,8,256,Venant
350000,Plateau,iPhone,6.0,6,256,Venant
315000,Hann maristes,iPhone,6.0,6,256,Venant
210000,Hann maristes,iPhone,5.0,4,512,Venant
165000,Hann maristes,LG,6.0,8,128,Venant
485000,Hann maristes,iPhone,6.0,6,128,Venant
570000,Yoff,iPhone,1.0,12,128,Venant
190000,Sicap foire,Xiaomi,6.0,12,512,Venant
69900,Colobane,Samsung,6.0,12,128,Venant
599000,Médina,iPhone,6.0,12,512,Venant
129900,Fass,Samsung,6.0,6,512,Venant
135000,Fass,Samsung,6.0,8,128,Venant
310000,Fass,iPhone,6.0,12,128,Venant
210000,Plateau,Samsung,6.0,8,256,Venant
45000,Colobane,Samsung,6.0,3,32,Venant
99900,Colobane,Samsung,6.0,6,256,Venant
300000,Plateau,iPhone,1.0,8,128,Venant
365000,Plateau,Samsung,6.0,8,256,Venant
340000,Yoff,Huawei,10.0,12,256,Venant
39900,Colobane,LG,6.0,4,64,Venant
100000,Colobane,Samsung,6.0,6,128,Venant
140000,Colobane,Google,6.0,8,128,Venant
185000,Colobane,Google,6.0,8,128,Venant
700000,Point-e,iPhone,6.0,12,256,Venant
69900,Fass,Huawei,6.0,6,128,Venant
89900,Fass,Samsung,6.0,12,128,Venant
145000,Hlm,iPhone,6.0,8,64,Venant
180000,Hlm,iPhone,6.0,8,64,Venant
535000,Médina,iPhone,6.0,12,128,Venant
179900,Colobane,Samsung,6.0,12,256,Venant
130000,Colobane,Google,6.0,8,128,Venant
99900,Colobane,Samsung,6.0,6,256,Venant
50000,Colobane,Nokia,6.0,4,64,Venant
35000,Colobane,Autres,6.0,6,128,Venant
450000,Yoff,iPhone,10.0,12,128,Venant
230000,Plateau,iPhone,6.0,4,128,Venant
570000,Point-e,iPhone,6.0,12,256,Venant
530000,Point-e,iPhone,6.0,12,128,Venant
175000,Fass,LG,6.0,8,128,Venant
380000,Yoff,Samsung,10.0,12,256,Venant
75000,Sicap foire,Xiaomi,6.0,6,256,Venant
170000,Fass,Samsung,6.0,8,128,Venant
60000,Sicap foire,Sharp,6.0,8,128,Venant
100000,Sicap foire,Honor,6.0,8,256,Venant
320000,Yoff,Huawei,10.0,12,256,Venant
430000,Yoff,iPhone,4.0,8,128,Venant
150000,Médina,iPhone,6.0,12,64,Venant
380000,Médina,iPhone,6.0,12,128,Venant
69900,Colobane,Sharp,6.0,8,128,Venant
80000,Colobane,Samsung,6.0,4,128,Venant
700000,Yoff,iPhone,10.0,12,256,Venant
230000,Pikine,OnePlus,6.0,16,256,Venant
470000,Pikine,Samsung,6.0,12,512,Venant
190000,Fass,LG,6.0,8,256,Venant
410000,Point-e,iPhone,6.0,12,128,Venant
650000,Point-e,iPhone,6.0,12,128,Venant
450000,Point-e,iPhone,6.0,12,256,Venant
230000,Point-e,iPhone,6.0,12,128,Venant
155005,Point-e,iPhone,6.0,12,64,Venant
490000,Médina,iPhone,6.0,12,128,Venant
80000,Sicap foire,OnePlus,6.0,8,128,Venant
50000,Sicap foire,Motorola,6.0,8,128,Venant
80000,Sicap foire,Samsung,6.0,6,128,Venant
80000,Colobane,Samsung,6.0,4,128,Venant
320000,Yoff,iPhone,1.0,8,128,Venant
580000,Fass,iPhone,6.0,12,128,Venant
265000,Fass,Samsung,6.0,12,256,Venant
174996,Point-e,iPhone,6.0,12,128,Venant
175000,Colobane,iPhone,6.0,12,128,Venant
65000,Colobane,Samsung,6.0,12,128,Venant
180000,Plateau,iPhone,65.0,4,256,Venant
45000,Sicap foire,Samsung,6.0,4,128,Venant
25000,Sicap foire,Xiaomi,6.0,2,32,Venant
25000,Sicap foire,Xiaomi,6.0,3,32,Venant
980000,Yoff,Samsung,10.0,12,256,Venant
550000,Médina,iPhone,6.0,12,128,Venant
110000,Ouest foire,iPhone,6.0,8,64,Venant
162500,Parcelles Assainies,iPhone,6.0,8,128,Venant
150000,Colobane,Google,6.0,6,128,Venant
90000,Colobane,Samsung,6.0,6,128,Venant
210000,Médina,Samsung,6.0,8,128,Venant
65000,Colobane,Huawei,6.0,6,128,Venant
400000,Point-e,iPhone,6.0,12,128,Venant
290000,Point-e,iPhone,6.0,12,128,Venant
34900,Colobane,Samsung,6.0,12,128,Venant
370000,Point-e,iPhone,6.0,12,128,Venant
340000,Ouest foire,Samsung,6.0,12,256,Venant
69900,Colobane,Samsung,6.0,12,64,Venant
179900,Colobane,LG,6.0,12,128,Venant
550000,Plateau,iPhone,6.0,6,256,Venant
360000,Plateau,iPhone,6.0,6,256,Venant
270000,Plateau,iPhone,6.0,6,128,Venant
350000,Plateau,Samsung,6.0,8,256,Venant
325000,Plateau,iPhone,6.0,6,128,Venant
365000,Plateau,iPhone,6.0,6,128,Venant
320000,Médina,iPhone,6.0,12,128,Venant
330000,Point-e,iPhone,6.0,12,256,Venant
300000,Point-e,iPhone,6.0,12,64,Venant
480000,Point-e,iPhone,6.0,12,128,Venant
360000,Point-e,iPhone,6.0,12,128,Venant
129900,Colobane,Samsung,6.0,8,128,Venant
220000,Plateau,iPhone,6.0,4,64,Venant
89900,Colobane,Samsung,6.0,12,128,Venant
270000,Liberte 6 extension,Samsung,6.0,8,128,Venant
215000,Hann maristes,Samsung,6.0,8,256,Venant
160000,Hann maristes,Samsung,6.0,8,256,Venant
155000,Hann maristes,Xiaomi,6.0,8,256,Venant
159000,Hann maristes,Samsung,6.0,8,128,Venant
165000,Hann maristes,Samsung,6.0,8,128,Venant
450000,Plateau,Huawei,6.0,12,256,Venant
350000,Plateau,Oppo,6.0,12,256,Venant
350000,Plateau,Google,6.0,12,128,Venant
390000,Médina,iPhone,6.0,12,128,Venant
250000,Colobane,Samsung,6.0,12,128,Venant
65000,Parcelles Assainies,Sony,6.0,4,64,Venant
149900,Colobane,Samsung,6.0,8,128,Venant
34900,Fass,Samsung,6.0,12,16,Venant
95000,Fass,Autres,6.0,12,256,Venant
44900,Colobane,LG,6.0,12,64,Venant
69900,Colobane,Huawei,6.0,6,128,Venant
270000,Guediawaye,iPhone,6.0,12,128,Venant
585000,Parcelles Assainies,iPhone,6.0,8,128,Venant
430000,Médina,iPhone,6.0,12,128,Venant
60000,Colobane,Huawei,6.0,4,128,Venant
170000,Colobane,Samsung,6.0,8,128,Venant
165000,Colobane,LG,6.0,8,128,Venant
50000,Colobane,Huawei,6.0,6,128,Venant
120000,Colobane,Samsung,6.0,6,128,Venant
175000,Parcelles Assainies,Samsung,6.0,12,128,Venant
230000,Colobane,Samsung,6.0,12,128,Venant
170000,Colobane,Samsung,6.0,12,256,Venant
320000,Colobane,Samsung,6.0,8,128,Venant
110000,Colobane,Sony,6.0,12,128,Venant
140000,Colobane,Google,6.0,8,128,Venant
159900,Fass,Samsung,6.0,12,256,Venant
425000,Pikine,Samsung,6.0,12,256,Venant
675000,Plateau,Xiaomi,6.0,166,512,Venant
69900,Colobane,Huawei,6.0,6,128,Venant
280000,Médina,iPhone,6.0,12,128,Venant
480000,Médina,iPhone,6.0,12,128,Venant
465000,Médina,iPhone,6.0,12,512,Venant
690000,Pikine,Honor,6.0,16,512,Venant
225000,Plateau,Viwa,6.0,88,256,Venant
115000,Parcelles Assainies,Samsung,6.0,8,128,Venant
299900,Colobane,Samsung,6.0,12,256,Venant
84900,Colobane,iPhone,6.0,12,128,Venant
200000,Pikine,Samsung,6.0,8,256,Venant
170000,Pikine,Xiaomi,6.0,8,256,Venant
550000,Médina,iPhone,6.0,12,128,Venant
210000,Plateau,Samsung,6.0,8,256,Venant
360000,Pikine,Samsung,6.0,12,256,Venant
180000,Pikine,OnePlus,6.0,128,256,Venant
175000,Fass,Samsung,6.0,8,128,Venant
59900,Fass,Huawei,6.0,6,128,Venant
199900,Colobane,Google,6.0,6,128,Venant
129900,Fass,Google,6.0,12,128,Venant
165000,Colobane,Google,6.0,6,128,Venant
185000,Colobane,Samsung,6.0,8,128,Venant
159900,Fass,Google,6.0,12,128,Venant
219900,Fass,Google,6.0,12,128,Venant
289900,Fass,Google,6.0,12,256,Venant
350000,Médina,iPhone,6.0,12,128,Venant
180000,Médina,iPhone,6.0,12,64,Venant
165000,Pikine,Samsung,6.0,8,128,Venant
335000,Colobane,Samsung,6.0,12,256,Venant
200000,Parcelles Assainies,Google,6.0,8,128,Venant
370,Médina,iPhone,6.0,12,128,Venant
115000,Nord foire,iPhone,6.0,8,64,Venant
190000,Médina,Samsung,6.0,8,128,Venant
350000,Pikine,Huawei,6.0,8,256,Venant
95000,Colobane,Sharp,6.0,12,128,Venant
720000,Yoff,iPhone,6.0,12,256,Venant
285000,Plateau,Samsung,6.0,8,128,Venant
74900,Fass,Samsung,6.0,6,128,Venant
115000,Colobane,Samsung,6.0,12,128,Venant
145000,Nord foire,iPhone,6.0,8,64,Venant
580000,Nord foire,iPhone,6.0,12,256,Venant
140000,Pikine,Samsung,6.0,8,256,Venant
165000,Médina,iPhone,6.0,12,128,Venant
330000,Médina,Google,6.0,12,128,Venant
350000,Colobane,Samsung,6.0,12,256,Venant
250,Colobane,Samsung,6.0,12,256,Venant
80000,Médina,Oppo,6.0,8,256,Venant
65000,Colobane,Samsung,6.0,12,128,Venant
400000,Ouest foire,iPhone,6.0,12,256,Venant
310000,Colobane,iPhone,6.0,12,512,Venant
64900,Colobane,Nokia,6.0,4,64,Venant
115000,Colobane,Samsung,6.0,12,128,Venant
130000,Nord foire,iPhone,6.0,8,128,Venant
700000,Liberte 5,Huawei,6.0,12,512,Venant
59900,Fass,Huawei,6.0,6,128,Venant
260000,Parcelles Assainies,iPhone,6.0,4,128,Venant
930000,Médina,Google,6.0,12,256,Venant
185000,Colobane,Samsung,6.0,8,256,Venant
210,Médina,iPhone,6.0,12,128,Venant
70000,Colobane,Samsung,6.0,4,128,Venant
470000,Biscuiterie,Autres,6.0,16,512,Venant
164900,Fass,Samsung,6.0,8,256,Venant
250000,Fass,Samsung,6.0,8,128,Venant
130000,Médina,iPhone,6.0,12,64,Venant
265000,Médina,iPhone,6.0,12,256,Venant
195000,Médina,iPhone,6.0,12,256,Venant
120000,Médina,iPhone,6.0,12,128,Venant
365000,Pikine,Samsung,6.0,12,512,Venant
300000,Pikine,Samsung,6.0,8,128,Venant
175000,Plateau,iPhone,6.0,4,128,Venant
64900,Fass,Huawei,6.0,6,128,Venant
420000,Point-e,iPhone,6.0,12,5120,Venant
34900,Colobane,iPhone,6.0,12,16,Venant
89900,Fass,Samsung,6.0,6,64,Venant
69900,Fass,Samsung,5.0,4,64,Venant
50000,Fass,Huawei,6.0,6,64,Venant
300000,Liberte 6 extension,Oppo,6.0,8,256,Venant
245000,Colobane,Samsung,6.0,8,128,Venant
235000,Plateau,Samsung,6.0,8,128,Venant
69900,Colobane,Samsung,6.0,12,128,Venant
330000,Plateau,Samsung,7.0,12,256,Venant
50000,Guediawaye,Samsung,10.0,3,32,Venant
165000,Médina,Samsung,6.0,12,256,Venant
640000,Médina,iPhone,6.0,12,256,Venant
115000,Plateau,iPhone,6.0,4,64,Venant
350000,Plateau,Samsung,6.0,12,256,Venant
200000,Hann maristes,Xiaomi,6.0,8,256,Venant
600000,Médina,Samsung,7.0,12,512,Venant
145000,Guediawaye,iPhone,6.0,3,256,Venant
160000,Médina,iPhone,6.0,12,128,Venant
290000,Pikine,Honor,6.0,127,512,Venant
150000,Colobane,Samsung,6.0,8,128,Venant
600000,Médina,iPhone,6.0,12,256,Venant
560000,Médina,iPhone,6.0,12,128,Venant
1,Colobane,iPhone,75.0,12,128,Venant
1,Colobane,Google,6.0,12,128,Venant
15,Colobane,Sony,15.0,6,128,Venant
100000,Plateau,iPhone,5.0,3,64,Venant
1,Colobane,iPhone,0.0,12,128,Venant
1,Colobane,Samsung,0.0,8,128,Venant
1,Colobane,Samsung,0.0,6,128,Venant
590000,Parcelles Assainies,iPhone,6.0,8,128,Venant
165000,Médina,Samsung,6.0,8,128,Venant
550000,Plateau,Huawei,7.0,8,512,Venant
200000,Plateau,iPhone,6.0,4,256,Venant
150000,Plateau,iPhone,6.0,3,64,Venant
160000,Pikine,Motorola,6.0,12,256,Venant
130000,Plateau,iPhone,6.0,3,64,Venant
450000,Plateau,iPhone,6.0,4,256,Venant
195000,Colobane,iPhone,6.0,12,256,Venant
200000,Guediawaye,iPhone,6.0,4,256,Venant
145000,Pikine,Google,6.0,6,128,Venant
80,Almadies 2,Honor,6.0,12,128,Venant
215000,Médina,iPhone,6.0,12,256,Venant
170000,Médina,iPhone,6.0,12,128,Venant
200000,Parcelles Assainies,iPhone,6.0,12,128,Venant
155000,Dieuppeul,iPhone,6.0,3,128,Venant
699900,Plateau,Huawei,7.0,12,512,Venant
435000,Plateau,Xiaomi,6.0,12,512,Venant
739900,Plateau,Xiaomi,6.0,16,512,Venant
99900,Colobane,Huawei,6.0,8,128,Venant
620000,Liberte 6 extension,Samsung,6.0,12,512,Venant
275000,Plateau,iPhone,5.0,6,256,Venant
470000,Colobane,iPhone,6.0,12,128,Venant
180000,Colobane,iPhone,6.0,12,64,Venant
240000,Pikine,Honor,6.0,8,256,Venant
330000,Médina,Samsung,6.0,12,512,Venant
179900,Colobane,LG,6.0,12,128,Venant
565000,Médina,iPhone,6.0,12,256,Venant
450000,Sicap Liberté,iPhone,6.0,6,1000,Venant
150000,Sicap Liberté,iPhone,6.0,4,128,Venant
200000,Hlm,Oppo,6.0,12,256,Venant
50000,Ouest foire,Samsung,6.0,12,32,Venant
750000,Ouest foire,iPhone,6.0,12,256,Venant
215000,Pikine,OnePlus,6.0,12,256,Venant
425000,Ouest foire,Samsung,6.0,12,256,Venant
55000,Médina,Huawei,6.0,4,128,Venant
90000,Colobane,Samsung,6.0,4,128,Venant
174900,Fass,LG,6.0,8,128,Venant
89900,Fass,Samsung,6.0,6,128,Venant
270000,Ouest foire,iPhone,6.0,12,128,Venant
1000000,Ouest foire,iPhone,6.0,12,128,Venant
420000,Yoff,Samsung,10.0,12,256,Venant
260000,Colobane,Samsung,6.0,8,128,Venant
180000,Yoff,Samsung,7.0,8,256,Venant
280000,Yoff,Samsung,7.0,8,256,Venant
390000,Yoff,iPhone,6.0,8,256,Venant
130000,Colobane,Google,6.0,6,128,Venant
220000,Yoff,Google,6.0,8,128,Venant
190000,Yoff,iPhone,6.0,8,256,Venant
45000,Almadies,iPhone,5.0,12,32,Venant
380000,Médina,iPhone,6.0,12,128,Venant
130000,Colobane,Samsung,6.0,8,512,Venant
410000,Colobane,Samsung,6.0,12,256,Venant
700000,Yoff,iPhone,10.0,12,512,Venant
275000,Médina,iPhone,6.0,12,128,Venant
685000,Médina,Samsung,6.0,12,256,Venant
289000,Médina,iPhone,6.0,12,128,Venant
190000,Fass,Samsung,6.0,12,512,Venant
110000,Fass,iPhone,6.0,12,64,Venant
154900,Fass,Samsung,6.0,8,256,Venant
129900,Fass,Samsung,6.0,8,512,Venant
270000,Ouest foire,iPhone,6.0,12,128,Venant
350000,Yoff,Samsung,7.0,12,256,Venant
580000,Médina,iPhone,6.0,12,128,Venant
660000,Médina,iPhone,6.0,12,256,Venant
200000,Médina,iPhone,6.0,4,256,Venant
260000,Médina,iPhone,6.0,6,128,Venant
410000,Colobane,Samsung,6.0,12,256,Venant
700000,Pikine,Samsung,6.0,12,256,Venant
180000,Colobane,LG,6.0,12,128,Venant
70000,Colobane,Samsung,6.0,12,128,Venant
125000,Yoff,iPhone,1.0,6,128,Venant
59900,Colobane,Sony,6.0,12,64,Venant
89900,Colobane,Samsung,6.0,6,128,Venant
80000,Colobane,Sony,6.0,12,64,Venant
235000,Guediawaye,Samsung,6.0,8,256,Venant
140000,Guediawaye,iPhone,6.0,12,256,Venant
880000,Médina,Google,6.0,12,256,Venant
230000,Colobane,Samsung,6.0,8,256,Venant
70000,Colobane,Oppo,6.0,8,256,Venant
340000,Yoff,Honor,10.0,16,512,Venant
130000,Pikine,OnePlus,6.0,8,128,Venant
790000,Médina,Google,6.0,12,256,Venant
360000,Médina,iPhone,6.0,12,128,Venant
260000,Médina,Google,6.0,12,12,Venant
120000,Colobane,Huawei,6.0,8,256,Venant
265000,Médina,iPhone,6.0,12,128,Venant
135000,Ouest foire,iPhone,6.0,12,128,Venant
175000,Yoff,Samsung,6.0,12,128,Venant
675000,Yoff,Samsung,10.0,12,512,Venant
225000,Guediawaye,iPhone,6.0,12,128,Venant
240000,Guediawaye,iPhone,6.0,12,256,Venant
250000,Guediawaye,iPhone,6.0,12,512,Venant
440000,Médina,iPhone,6.0,12,128,Venant
195000,Plateau,Samsung,6.0,8,128,Venant
330000,Liberte 6 extension,Xiaomi,6.0,12,256,Venant
475000,Hann maristes,iPhone,6.0,6,256,Venant
490000,Hann maristes,iPhone,6.0,6,128,Venant
410000,Hann maristes,Samsung,6.0,8,256,Venant
150000,Yoff,iPhone,1.0,6,64,Venant
540000,Médina,iPhone,6.0,12,128,Venant
69900,Colobane,Samsung,5.0,4,64,Venant
175000,Fass,Samsung,6.0,12,128,Venant
330000,Médina,iPhone,6.0,12,128,Venant
425000,Pikine,Samsung,6.0,8,256,Venant
250000,Pikine,Samsung,6.0,8,256,Venant
470000,Médina,iPhone,6.0,12,128,Venant
329900,Hann maristes,iPhone,6.0,6,128,Venant
379900,Hann maristes,iPhone,6.0,6,128,Venant
330000,Médina,Google,6.0,12,128,Venant
245000,Médina,Samsung,6.0,12,128,Venant
70000,Colobane,Huawei,6.0,8,128,Venant
530000,Médina,iPhone,6.0,12,128,Venant
75000,Plateau,iPhone,5.0,3,123,Venant
199998,Médina,iPhone,6.0,4,64,Venant
105000,Parcelles Assainies,iPhone,6.0,12,64,Venant
310000,Médina,iPhone,6.0,6,128,Venant
225000,Médina,iPhone,6.0,12,64,Venant
315000,Médina,Samsung,6.0,12,128,Venant
160000,Médina,Samsung,6.0,12,128,Venant
160000,Plateau,iPhone,6.0,4,64,Venant
115000,Médina,iPhone,6.0,12,64,Venant
270000,Médina,iPhone,6.0,12,128,Venant
125000,Fass,LG,6.0,8,128,Venant
550000,Médina,Honor,6.0,12,512,Venant
419000,Hann maristes,Samsung,7.0,12,512,Venant
299000,Hann maristes,Samsung,7.0,12,256,Venant
275000,Plateau,Google,6.0,12,128,Venant
205000,Hann maristes,iPhone,5.0,4,256,Venant
210000,Médina,Samsung,6.0,12,128,Venant
350000,Plateau,Samsung,6.0,8,128,Venant
185000,Colobane,Samsung,6.0,12,256,Venant
120000,Médina,Sony,6.0,8,128,Venant
74900,Fass,Sony,6.0,4,64,Venant
30000,Colobane,Autres,6.0,12,32,Venant
245000,Hann maristes,iPhone,6.0,4,256,Venant
470000,Nord foire,iPhone,6.0,8,128,Venant
280000,Plateau,iPhone,6.0,4,128,Venant
325000,Plateau,iPhone,6.0,12,128,Venant
290000,Castor,iPhone,6.0,12,128,Venant
530000,Médina,iPhone,6.0,12,128,Venant
350000,Castor,iPhone,6.0,12,128,Venant
430000,Plateau,Samsung,6.0,8,256,Venant
420000,Plateau,iPhone,6.0,4,128,Venant
165000,Médina,Samsung,6.0,8,256,Venant
59900,Fass,Samsung,6.0,4,64,Venant
70000,Colobane,Samsung,6.0,12,128,Venant
64900,Colobane,Huawei,6.0,6,128,Venant
630000,Médina,iPhone,6.0,12,512,Venant
420000,Médina,Samsung,6.0,12,256,Venant
90000,Médina,Samsung,6.0,12,128,Venant
59900,Colobane,Huawei,6.0,6,128,Venant
110000,Colobane,iPhone,6.0,12,64,Venant
70000,Colobane,Huawei,6.0,6,128,Venant
189900,Colobane,iPhone,6.0,12,64,Venant
250000,Hann maristes,iPhone,6.0,12,128,Venant
500000,Sicap Liberté,Samsung,6.0,12,512,Venant
85000,Colobane,Samsung,6.0,4,128,Venant
105000,Colobane,Samsung,6.0,12,256,Venant
550000,Médina,Honor,6.0,12,512,Venant
500000,Castor,iPhone,6.0,12,128,Venant
220000,Parcelles Assainies,Samsung,5.0,8,128,Venant
150000,Médina,iPhone,6.0,12,64,Venant
70000,Dieuppeul,iPhone,69.0,2,64,Venant
105000,Colobane,Samsung,6.0,6,128,Venant
300000,Médina,Samsung,6.0,8,256,Venant
450000,Médina,iPhone,6.0,12,256,Venant
580000,Médina,iPhone,6.0,6,128,Venant
119900,Colobane,Samsung,6.0,12,128,Venant
225000,Guediawaye,Samsung,6.0,8,256,Venant
69900,Fass,Samsung,6.0,12,128,Venant
110000,Médina,iPhone,6.0,12,64,Venant
635000,Médina,Samsung,6.0,12,256,Venant
58000,Médina,iPhone,6.0,12,128,Venant
75000,Sicap foire,Xiaomi,6.0,8,256,Venant
160000,Yoff,iPhone,1.0,6,64,Venant
55000,Sicap foire,OnePlus,6.0,8,128,Venant
60000,Sicap foire,Samsung,6.0,8,128,Venant
129000,Médina,iPhone,6.0,12,64,Venant
349000,Médina,iPhone,6.0,12,128,Venant
259000,Médina,iPhone,6.0,12,128,Venant
249000,Médina,iPhone,6.0,12,256,Venant
30000,Sicap foire,Xiaomi,6.0,2,32,Venant
149900,Colobane,Huawei,6.0,8,128,Venant
240000,Médina,iPhone,6.0,12,128,Venant
250000,Plateau,iPhone,6.0,6,256,Venant
370000,Colobane,Samsung,6.0,8,256,Venant
250000,Yoff,iPhone,10.0,6,256,Venant
90000,Colobane,Samsung,6.0,12,128,Venant
70000,Colobane,Samsung,6.0,12,128,Venant
620000,Médina,Samsung,7.0,12,256,Venant
89900,Fass,Samsung,6.0,6,128,Venant
19900,Colobane,Alcatel,6.0,12,8,Venant
290000,Yoff,Samsung,1.0,10,256,Venant
480000,Yoff,iPhone,10.0,8,128,Venant
370000,Médina,iPhone,6.0,12,128,Venant
550000,Médina,iPhone,6.0,12,128,Venant
580000,Médina,iPhone,6.0,12,256,Venant
290000,Colobane,Samsung,6.0,12,256,Venant
550000,Sicap Liberté,Samsung,6.0,12,256,Venant
260000,Médina,iPhone,6.0,12,128,Venant
650000,Yoff,iPhone,10.0,12,1000,Venant
650000,Pikine,Samsung,6.0,12,256,Venant
170000,Pikine,Google,6.0,8,128,Venant
360000,Pikine,Xiaomi,6.0,12,256,Venant
